Year,MajorArea,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1990,Cayman Islands,3.1,4.2,4.7,6.5,9,14.7,15.5,13.2,9.3,6.7,4.4,3,2.1,1.2,0.6,1.7,100
1990,Cuba,1.3,1.3,2.1,1.5,2.7,2.8,2.7,3.8,4.3,5.7,8.4,15.5,15.2,11.4,10.5,10.8,100
1990,Curaçao,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100
1990,Dominica,17,21,13.5,6.9,5.4,6.4,6.3,4.9,4.2,2.8,2.7,2.2,1.7,1.2,1,2.7,100
1990,Dominican Republic,15.1,11,10,9.8,9.2,8,7.2,6.2,5,4.1,3.1,2.4,2.1,1.9,1.6,3.2,100
1990,Grenada,11.3,20.6,12.6,5.5,5,7.8,7.5,7.1,6.1,4.5,3.2,2.5,1.6,1.6,1,2.2,100
1990,Guadeloupe,3.8,7.8,9.6,8.8,8.1,10.7,11.8,11.5,9.3,7,4.5,2.5,1.6,1,0.8,1.2,100
1990,Haiti,7.6,5.4,3.5,3.9,7.4,10.5,12.4,11.7,9.9,8.5,6.8,5,3.5,1.7,0.8,1.2,100
1990,Jamaica,8.3,7.9,7.1,6.5,7.4,10.1,8.5,6.6,4.8,4.1,3.8,3.9,3.7,3.5,4.3,9.3,100
1990,Martinique,5.4,10.6,12.4,10,9,9.7,9.7,9,6.9,5.1,4.2,2.8,1.7,1.5,1.2,1,100
1990,Montserrat,6.8,6,5.1,6.8,10.6,13.3,12.8,10,6.5,4.3,3.3,2.6,2.2,2.3,2.4,5,100
1990,Puerto Rico,5,7.9,10.1,13.1,13.8,12.8,11.8,7.5,4.3,3,2.7,2.5,2,1.1,1,1.4,100
1990,Saint Kitts and Nevis,7.8,10.5,10.5,6.8,6.8,9,8.2,7.5,5.7,5.5,4.4,4,3.2,2.6,2.6,5.1,100
1990,Saint Lucia,7.2,10.2,9.1,8.2,8.1,10.6,11.6,9.3,6.8,3.6,3.1,2.6,2.7,2.6,1.6,2.7,100
1990,Saint Vincent and the Grenadines,11,16.1,9.4,7.2,7.1,9.7,8.8,6.7,5.7,3.7,3.2,1.9,2.2,2.3,1.9,3.2,100
1990,Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100
1990,Trinidad and Tobago,3.3,3.1,3.2,3.7,5.1,6.2,7,7.9,7.7,6.4,5,5.3,7.2,7.8,8.4,12.7,100
1990,Turks and Caicos Islands,8.4,8.8,8.5,7.7,10,13.1,12.3,10.3,7,4.5,2.9,2.4,1.8,0.8,0.6,0.9,100
1990,United States Virgin Islands,3.9,4.9,6.3,7.6,9.1,11,11.9,11.5,9,6.4,4.4,3.5,3,2.6,2.2,2.7,100
1990,Central America,8.2,9.9,10.1,10,10.4,10.3,8.8,7.2,5.5,4.2,3.5,3,2.5,1.9,1.8,2.7,100
1990,Belize,5,8.8,11,11.2,11.7,11.2,10.2,8.2,6.2,4.3,3.3,2.5,2.1,1.5,1.1,1.5,100
1990,Costa Rica,2.6,7,7.7,10.2,13.4,12.8,10.9,8.8,7,5.3,4.1,2.6,2.2,1.8,1.4,2.4,100
1990,El Salvador,11.1,17.6,9.9,6.1,7.3,8.9,7.8,6.2,5,4,3.4,3,2.8,2.1,1.4,3.5,100
1990,Guatemala,5.2,4.7,6,9,12.9,14.9,13.4,10.4,7,4.7,3.3,2.9,2.3,1.4,0.8,1,100
1990,Honduras,5.3,6.6,10.8,14.3,15.8,14,9.6,6.2,4.1,3.2,2.7,2.5,2,1.2,0.7,0.9,100
1990,Mexico,14.4,14.4,13.6,9.4,5.9,5.4,5.1,5,4.2,3.6,3.4,3.5,3,2.4,2.7,4.2,100
1990,Nicaragua,9.8,23.8,10.3,6.7,6.6,7.2,7.3,6.6,5.3,4,2.9,2.2,1.8,1.4,1.7,2.4,100
1990,Panama,2.4,4.3,5.4,6.3,9.3,11.7,11.3,10.3,8.5,6.4,5,4,3.8,3.4,3.1,5,100
1990,South America,2.1,2.9,3.5,4.2,5.1,6.1,7,7.8,8.9,7.9,7.1,6.7,7.3,7.3,5.3,10.8,100
1990,Argentina,0.7,1.7,2.2,3,4.5,5.8,6.2,6.9,8.6,7.9,7.2,7,8.3,8.9,6.2,14.7,100
1990,Bolivia (Plurinational State of),8.7,9.9,7.5,10.7,11.4,10.4,9.2,7.8,6,4.6,3.6,2.7,2.4,1.7,1.3,2.1,100
1990,Brazil,0.6,1.3,1.7,2.4,2.7,3.1,4.1,5.9,8.5,7.5,7,8.2,9.9,10.7,8.3,18.2,100
1990,Chile,8.4,9.3,10.7,8.8,5.7,6.4,6.6,5.7,5.1,4.6,4,3.6,4,4.2,3.5,9.3,100
1990,Colombia,11.8,17.9,16,10.1,7.1,6.1,5.3,4.5,3.9,3.5,3.1,2.5,2.4,2,1.5,2.3,100
1990,Ecuador,4.5,6.4,8.7,9.5,9.5,10.3,10.9,10.3,8.3,5.8,4.4,3.3,2.8,1.9,1.4,2.2,100
1990,Falkland Islands (Malvinas),5.7,4.9,4.4,6.5,10.6,14.2,14.4,11.4,9,6,3.5,2.5,2.2,1.1,0.5,3,100
1990,French Guiana,3.1,6.3,10.6,10.9,7.7,9.1,12.6,12.9,9.1,7.8,4.8,1.9,1.5,0.9,0.4,0.5,100
1990,Guyana,12.2,15.3,12.8,6.6,6.6,7.3,7.1,6.5,5.9,5,4.3,3.9,2.7,1.6,0.7,1.5,100
1990,Paraguay,5.7,8.9,10.4,12.7,11.9,10.4,9,7.7,6.3,4.6,3.6,2.7,2.2,1.3,1.1,1.7,100
1990,Peru,6.6,6,5.4,5.7,6.2,6.9,7.2,6.9,6.7,6.6,6,5.5,5.4,4,6.4,8.6,100
1990,Suriname,8.1,9.2,9.6,9.4,9.8,10.5,9.4,7.7,5.9,4.8,3.9,3,2.8,2.7,1.5,1.9,100
1990,Uruguay,3.3,3,2.7,2.3,3.2,5.6,7.1,6.2,5,5.5,6.7,7.9,7.3,8.7,8.6,17.1,100
1990,Venezuela (Bolivarian Republic of),1.9,1.7,2.3,3.6,5.4,7.3,9.4,11.2,11.7,10.5,9,7.6,6.6,5.4,3.4,2.9,100
1990,NORTHERN AMERICA,1.2,2.3,3.4,5.1,7.8,10,10.6,9.9,9.2,7.5,6.5,5.5,5.2,4,3.5,8.3,100
1990,Bermuda,2.3,3.1,2.7,2.7,3.3,9.2,12.7,13.1,10.8,9.1,8.6,6.7,4.5,3.4,2.7,5,100
1990,Canada,0.8,1.9,2.6,3.8,5.8,8.1,8.8,9.5,10.6,8.6,7.2,6.6,6.8,6.2,5.4,7.2,100
1990,Greenland,5.9,7.8,9.2,6.9,8.2,12.6,12.3,11.1,10.1,8.3,3.9,1.9,0.9,0.3,0.1,0.4,100
1990,Saint Pierre and Miquelon,4.8,8,10.8,6.3,5.2,8,11.1,9.5,6.3,5.9,5,3.3,3.5,3.5,2.4,6.3,100
1990,USA,1.3,2.4,3.5,5.4,8.2,10.4,11,9.9,9,7.3,6.3,5.2,4.9,3.6,3.1,8.5,100
1990,OCEANIA,1.2,2.7,3.5,4.3,6.3,8.7,9.8,9.8,10.4,8.8,7.2,6.1,5.4,5.3,4.1,6.5,100
1990,Australia/New Zealand,1,2.5,3.3,4.2,6.1,8.5,9.7,9.8,10.5,9,7.3,6.2,5.6,5.5,4.2,6.7,100
1990,Australia,0.8,2.3,3.2,4.1,6,8.5,9.8,10,10.7,9.2,7.4,6.3,5.6,5.5,4.2,6.5,100
1990,New Zealand,1.8,3.5,3.9,4.8,6.6,8.6,8.9,8.7,9.2,7.5,6.5,5.8,5.6,5.5,4.5,8.5,100
1990,Melanesia,6.2,7.3,6.8,5.7,5.9,8.1,9.7,10.5,9.7,7.7,6.8,5.5,4.6,2.2,1.4,1.9,100
1990,Fiji,7.4,6,5.2,5,7,9.6,10.3,9.1,7.8,7.1,6.3,5.9,4.8,3.2,2.2,3,100
1990,New Caledonia,2.8,5.3,5.9,5.5,4.8,6.1,9.1,11.3,11.3,8.3,8,7.2,6.9,2.8,1.9,2.7,100
1990,Papua New Guinea,9.3,10.5,9.1,6.5,5.9,8.4,9.5,10.4,9.1,7.5,5.9,3.6,2.2,1.1,0.5,0.4,100
1990,Solomon Islands,6.8,5.9,3.8,4,10,16,13.4,10,7.6,5.8,5.9,4.2,3.1,1.2,0.7,1.7,100
1990,Vanuatu,8.8,7.5,6.4,5.5,7.8,11,11.8,10.6,9,6.5,4.6,3.1,2.5,1.9,1.3,1.7,100
1990,Micronesia,5.2,6.2,5.8,7.1,13.6,15.3,13.5,9.5,7.1,4.6,3.7,2.9,2,1.5,0.9,1,100
1990,Guam,5.9,7.1,6.4,7.2,11.6,12.9,11.7,9.4,7.5,5,4.4,3.8,2.7,2,1.3,1.1,100
1990,Kiribati,9.2,11.5,13.2,13.4,9.8,8.9,8.1,7.2,6.3,3.6,2.5,2.1,1.4,0.9,0.6,1.5,100
1990,Marshall Islands,7.3,5.5,4.6,5.3,9.6,13,13.5,11.7,8.7,5.7,3.4,2.5,1.8,1.8,0.7,4.8,100
1990,Micronesia (Fed. States of),7.9,7.1,9.1,13.9,16.1,11.9,8.3,7,5.7,4.5,3.4,2.3,1.3,0.5,0.3,0.9,100
1990,Nauru,7.3,5.6,4.6,4.9,9,13.3,13.9,12.1,9.5,6.4,4.1,2.8,2.3,1.6,0.8,1.7,100
1990,Northern Mariana Islands,2.5,3.5,3.5,5.9,19,22.3,19.1,9.8,6,3.4,2,1.2,0.6,0.5,0.3,0.4,100
1990,Palau,6,5.9,6.1,7,13.5,17.4,14.9,11.4,8,4.6,2.3,1,0.8,0.3,0.2,0.7,100
1990,Polynesia,6.7,8.4,9.1,9.3,11,11.2,11.1,9.1,6.9,4.5,3.9,2.7,2,1.5,1,1.5,100
1990,American Samoa,4.1,6.8,9,10.6,14.6,13.8,11.7,8.3,6.1,4.4,3.4,2.2,1.8,1.3,0.9,0.8,100
1990,Cook Islands,14.4,15.1,12.8,10.3,8.8,7.4,6.8,5.2,4.2,3.1,2.5,2.4,1.6,1.6,1.3,2.3,100
1990,French Polynesia,5.4,7.2,7.4,7.4,8.6,10.4,12.6,11.9,9.2,5.4,5,3.3,2.1,1.3,1,1.7,100
1990,Niue,16.2,15.3,13.4,10.2,7.4,7.9,8.3,5.6,3.2,2.8,2.3,1.4,1.9,1.9,0.9,1.4,100
1990,Samoa,15.3,15,13.7,10,6.9,6.4,6.3,4.7,3.9,2.5,3,2.5,2.7,2.1,2,3,100
1990,Tokelau,15,19.2,20,11.7,8.3,6.7,4.2,2.5,1.7,1.7,1.7,0.8,1.7,1.7,1.7,1.7,100
1990,Tonga,14.6,12.6,10.9,9.5,8.9,8.2,7.3,5.9,4.6,3.4,3.1,2.8,2.7,2.6,0.8,2,100
1990,Tuvalu,4.3,4.3,1.4,3.6,10.1,11.6,10.1,9.4,8,7.2,6.5,4.3,5.1,2.9,2.9,8,100
1990,Wallis and Futuna Islands,10.4,11.8,14.5,13.9,12.1,10.5,7.7,5.5,3.4,2.7,2.2,1.8,1.3,1.2,0.4,0.6,100
1995,WORLD,3.1,3.9,4.8,5.9,7.8,9.4,9.8,9.5,8.6,7.3,6.3,5.4,4.8,3.9,3.5,6.1,100
1995,More developed regions,1.3,2.5,3.8,5.1,7.1,9.1,10,10.2,9.5,8.2,7.2,6.1,5.4,4.1,3.9,6.4,100
1995,Less developed regions,5.7,5.9,6.2,7,8.7,9.7,9.5,8.5,7.2,6,5.1,4.3,4,3.5,2.9,5.6,100
1995,Least developed countries,9.2,9.7,9.2,9.9,11.2,10.8,9.3,7.3,5.7,4.4,3.6,3,2.6,1.8,1.1,1.3,100
1995,Less developed regions. excluding least developed countries,4.9,5.1,5.5,6.4,8.2,9.5,9.5,8.8,7.5,6.4,5.4,4.6,4.3,3.9,3.3,6.6,100
1995,High-income countries,2.1,3.2,3.9,5,7.4,9.7,10.6,10.3,9.2,7.8,6.7,5.6,4.9,3.9,3.7,6.1,100
1995,Middle-income countries,3.5,4.1,5.2,6.5,7.9,8.7,8.9,8.7,8.1,7.2,6.2,5.5,5,4.1,3.6,6.8,100
1995,Upper-middle-income countries,3.1,4,5.7,7,8.1,8.7,8.7,8.7,8.3,7.3,6.2,5.8,5.4,4.1,3.4,5.6,100
1995,Lower-middle-income countries,4,4.1,4.8,6,7.6,8.7,9,8.8,8,7.1,6.1,5.1,4.6,4.1,3.8,8.1,100
1995,Low-income countries,9,9.7,9.3,9.8,10.9,10.4,9.1,7.4,5.9,4.6,3.7,3,2.6,1.8,1.2,1.5,100
1995,Sub-Saharan Africa,9.4,9.6,9.3,10.1,11.4,10.9,9.2,7.3,5.6,4.4,3.5,2.9,2.5,1.7,1.1,1.3,100
1995,AFRICA,9.3,9.5,9.2,10.1,11.4,10.9,9.2,7.3,5.6,4.4,3.5,2.9,2.5,1.7,1.1,1.3,100
1995,Eastern Africa,7.6,7.9,8.7,9.8,11.1,11.1,9.9,7.9,6.1,4.8,4,3.3,2.8,2.1,1.4,1.6,100
1995,Burundi,6.8,7.2,6.4,6.4,8.8,12.2,13.2,10.4,7.8,5.7,4.5,3.2,2.8,2.2,0.9,1.3,100
1995,Comoros,4.5,6.4,8.2,8.7,9.1,11.4,12.1,11.2,8.7,6.3,4.8,3.3,2.2,1.4,0.6,1,100
1995,Djibouti,3.3,4.9,8.2,13.3,17.2,16.8,12.8,7.7,4.4,3.1,2.3,2.1,1.6,1,0.5,0.8,100
1995,Eritrea,5.6,4.9,7.2,9.2,11.6,13,12.2,10.3,7.6,5.5,4,3.3,2.6,1.5,0.6,1,100
1995,Ethiopia,6.3,6.8,8.3,10.6,11.8,12,10.4,8.4,6.4,4.9,3.9,3.2,2.8,2.1,0.8,1.3,100
1995,Kenya,11.1,11.4,11.7,12.2,10.3,9.8,7.7,6.2,4.7,3.8,3.1,2.5,2,1.5,0.9,1.1,100
1995,Madagascar,7.5,7.9,6.6,4.5,7.7,9.2,9,8.1,6.8,7.1,6.9,5.5,4.2,2.6,2.6,4,100
1995,Malawi,6.1,6.4,7.6,9.1,9.5,8.9,7.9,6.8,5.8,4.8,3.9,3.1,3.1,4.4,5.9,6.5,100
1995,Mauritius,8.3,6.8,6.8,6.5,9,12.8,11.9,10,8.1,5.5,3.8,2.6,2.1,1.9,1.7,2.1,100
1995,Mayotte,5.9,7,9.7,12.3,14.3,14.3,12.2,9.2,5.4,2.1,2.5,2.4,1.9,0.3,0.1,0.3,100
1995,Mozambique,15.9,11.1,8.2,12.3,21.2,7.5,5.2,4.7,3.4,3,2.2,1.7,1.2,1,0.5,0.8,100
1995,Réunion,4.1,6.9,11,10.8,8,8.1,10,10.4,8.8,6.6,5.4,4,2.4,1.4,1,1.1,100
1995,Rwanda,4.9,6,7.2,9,11.9,12.6,11,8.6,6.6,5.2,4.2,3.5,2.5,2.5,2.4,1.9,100
1995,Seychelles,6.3,6.2,5.4,3.8,7.1,12.1,15.2,13.3,8.6,5.7,4.3,3.8,2.4,1.9,1.6,2.4,100
1995,Somalia,19,13.6,11.9,9.2,9,9.7,8.1,6.4,4.4,2.8,2.1,1.3,1.2,0.4,0.3,0.5,100
1995,South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100
1995,Uganda,8.3,7.7,8.1,8.7,10.1,10.9,10.1,8.5,6.6,5.3,4.2,3.7,2.9,2.2,1.1,1.7,100
1995,United Republic of Tanzania,7.3,7.8,8.7,9.5,10.6,10.9,9.9,7.9,6.1,4.9,4.2,3.7,3.1,2.3,1.5,1.6,100
1995,Zambia,7.4,8.2,9.4,10.2,10.6,10.3,9.4,7.9,6.5,5.4,4.5,3.7,2.6,1.8,0.8,1.3,100
1995,Zimbabwe,6,7,8.3,9,11.9,12.9,11.2,7.8,6.2,4.9,4.1,3.4,3.6,1.9,0.8,1.2,100
1995,Middle Africa,13,12.2,9.6,9,9.6,8.9,7.9,6.9,5.8,4.7,3.7,3,2.3,1.4,0.9,1.1,100
1995,Angola,4.7,7.5,11.3,13.8,14.7,12.6,8.8,5.7,4.3,3.6,3.2,2.7,2.4,2,1.5,1.2,100
1995,Cameroon,8.9,6,8,9.2,9.4,10.3,10.8,10.5,9,7.2,5.1,2,1.3,1.1,0.8,0.6,100
1995,Central African Republic,14.5,8.6,7.6,7.2,9.5,10.8,10.3,8.4,6.9,4.9,3.5,2.5,1.9,1.5,1.2,0.9,100
1995,Chad,6.1,8.3,8.2,10.8,11.9,12.1,10.3,8.6,6.7,5,3.7,2.4,2.1,1.2,1.1,1.5,100
1995,Congo,9.5,7.5,7.8,8.6,10.1,11.4,10.8,9.5,7.3,5.2,3.8,3,2.4,1.5,0.6,0.9,100
1995,Democratic Republic of the Congo,14.5,14.2,10.1,9,9.3,8.1,6.9,5.9,5.2,4.2,3.6,3.2,2.4,1.4,1,1.1,100
1995,Equatorial Guinea,10.7,7.9,6.7,7.5,9.7,10.5,10.2,9.1,7.1,5.1,3.7,3.4,2.7,1.9,1.2,2.6,100
1995,Gabon,10.9,9.7,9.1,8.8,9.8,10.6,10,8.4,6.7,5,3.6,2.7,2.2,1.2,0.5,0.8,100
1995,Sao Tome and Principe,2.9,3.6,6.8,8.5,13,8.9,5.7,4,5.5,10.5,9.9,7.6,4.4,3.4,2.1,3.3,100
1995,Northern Africa,10.4,10.7,10.4,9.8,10.2,9,7.4,6.1,5.2,4.3,3.8,3.8,3.9,2.4,1.4,1.4,100
1995,Algeria,6.2,6.3,6.1,6.9,8.5,8.9,8.5,7.8,7.5,7,6.1,5.2,4.4,3.8,3,3.6,100
1995,Egypt,10.2,9.4,8.9,9.2,12.3,9.3,8.3,7.3,5.9,4.8,3.9,2.8,2.9,2.4,0.9,1.4,100
1995,Libya,9.9,8.7,10.6,12.9,14.6,13.3,9.5,6.2,3.8,2.6,1.9,1.8,2,0.9,0.8,0.6,100
1995,Morocco,6.9,6.2,6,6.3,6.7,7.2,7.6,7.7,7.4,7,6.5,5.6,4.5,4.2,4.9,5.3,100
1995,Sudan,11.9,13.1,12,9.6,8.8,7.4,6,5.2,4.8,4,3.7,4.2,4.6,2.6,1.2,1,100
1995,Tunisia,4.7,5,5.4,6,7.8,9.8,10.9,10.7,9.4,7.7,6.4,5.2,3.7,2.3,2,2.9,100
1995,Western Sahara,5.1,5.5,5.5,5.4,7.2,10.8,13.6,12.6,10,7.2,4.9,3.7,2.8,2.1,1.4,2.2,100
1995,Southern Africa,3.7,4.8,5.4,7.3,9.3,10.1,9.7,9,8.1,7.1,6,5.1,4.9,4.1,2.2,3.2,100
1995,Botswana,10.1,9.4,8.4,6.6,9.1,12.9,12.4,9.6,7.1,4.9,3.4,2.2,1.5,1,0.7,0.8,100
1995,Lesotho,9.4,8.1,8.1,8.6,10.6,11.6,11.1,8.9,6.9,5.2,3.8,2.8,1.4,0.8,0.8,1.8,100
1995,Namibia,6.2,8.4,7.2,8.8,10.7,8.9,7.3,6.7,5.9,5.2,4.4,3.7,3.7,3.7,4.2,4.8,100
1995,South Africa,3,4.1,5,7,9.1,10.1,9.9,9.3,8.5,7.5,6.4,5.5,5.2,4.3,2,3.1,100
1995,Swaziland,4.9,5.2,5.6,9.7,11,10.7,10.1,9.6,7.5,6.5,5,3.9,3.3,2.5,1.7,2.8,100
1995,Western Africa,9.8,10,9.8,11.4,13.6,12.8,9.8,7,4.8,3.4,2.4,1.7,1.4,0.8,0.6,0.7,100
1995,Benin,13.2,11.4,8.9,10.8,13.8,13.9,9.1,6.7,4.2,2.5,1.8,0.8,1,0.6,0.5,0.8,100
1995,Burkina Faso,8,21.1,19,14.9,10.2,7.9,5.7,4.1,2.7,1.8,1.4,0.9,0.9,0.5,0.4,0.5,100
1995,Cabo Verde,4.2,4.1,6.1,7.5,11,13,14.1,13.9,9.7,6,3.3,1.7,1.5,1.6,1.1,1.2,100
1995,Côte d'Ivoire,4.2,4.9,5.2,11.9,19.6,18.4,13,8.6,5.4,3.6,2.1,1.3,1,0.5,0.2,0,100
1995,Gambia,11.2,10.2,9.2,13.1,14,13.2,9.8,6,4.2,2.8,2.1,1.3,1.1,0.7,0.4,0.7,100
1995,Ghana,14.6,15.6,13.5,11.7,8.3,7.3,6,4.9,4.3,3.3,2.6,1.9,1.8,1.3,1.3,1.5,100
1995,Guinea,11.4,11.8,13.6,11.4,9.7,8.3,7,5.8,4.9,4,3.4,3.2,2.3,1.2,0.9,1.1,100
1995,Guinea-Bissau,14.3,13,11.1,11.3,10.9,9.9,7.6,5.8,4.1,3.2,2.4,1.9,1.8,1.2,0.6,0.8,100
1995,Liberia,14.3,14.4,13.2,12.1,11.3,9.3,7.2,5.4,3.8,2.6,1.8,1.3,0.9,0.7,0.8,0.9,100
1995,Mali,11.8,11,14.8,13.5,9.5,7.9,7.2,5.3,4.6,3.1,2.9,2.1,1.9,1.2,1.1,2,100
1995,Mauritania,12.8,11.5,10.4,9.2,10.9,12.1,10.3,7.1,4.8,3.2,2.4,1.8,1.2,0.9,0.6,0.8,100
1995,Niger,6.1,8.3,8.2,10.8,11.9,12.1,10.3,8.6,6.7,5,3.7,2.4,2.1,1.2,1.1,1.5,100
1995,Nigeria,26.3,12.5,9.7,6.9,8.3,10.4,9.2,6,3.7,2.3,1.6,1.1,0.7,0.5,0.3,0.4,100
1995,Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1995,Senegal,7.5,4.9,5.5,8,10.6,12.2,12,9.8,6.8,5.3,4.1,3.3,3.2,2.3,1.5,2.9,100
1995,Sierra Leone,15.7,15.6,12.8,11.7,10.9,8.9,7,5.2,3.6,2.5,1.8,1.3,0.9,0.6,0.7,0.9,100
1995,Togo,13.8,14.3,14.2,11.5,9.6,8.9,7.1,5.4,3.9,3,2.4,1.5,1.3,1,0.7,1.4,100
1995,ASIA,4.6,4.8,5.2,6.1,8.1,9.7,9.9,9.1,7.7,6.5,5.4,4.7,4.3,3.9,3.3,6.7,100
1995,Central Asia,2.2,2.9,3.7,4.4,5,5.7,6.8,8.2,8.7,8,7.4,7.3,7.9,7.5,6.3,7.9,100
1995,Kazakhstan,2.2,3.2,3.9,4.6,5.1,5.8,6.9,8.3,8.6,7.8,7.6,7.6,8.1,7.6,5.1,7.6,100
1995,Kyrgyzstan,3,3.6,4.1,4.6,6.7,6.9,7.6,8.6,8.9,8.5,7.4,6.9,6.5,6,5,5.6,100
1995,Tajikistan,1.8,2.2,3,3.8,4.4,5.2,6.2,7.5,8.4,8.4,8,7.6,8,8.1,8.7,8.7,100
1995,Turkmenistan,2.1,2.5,3.3,4.1,4.5,5.3,6.6,8.1,8.8,8.1,7.1,6.8,7.8,8.2,8.5,8.3,100
1995,Uzbekistan,2.1,2.5,3.3,4.1,4.5,5.3,6.6,8.1,8.8,8.1,7.1,6.8,7.8,7.7,8.3,9,100
1995,Eastern Asia,2.5,2.8,3.2,4.4,7.6,10.5,10.9,10.3,8.6,7.5,5.7,5.3,5.3,5,3.9,6.3,100
1995,China,5.6,5.1,5.2,6.6,9.7,11.9,11.7,10.1,7.8,5.8,4.6,4.2,4.1,3.1,1.8,2.7,100
1995,China. Hong Kong SAR,1.2,1.8,2,2.6,4.7,7.9,9.1,9.6,8.8,8.7,6.6,6.8,7.4,7.3,5.9,9.6,100
1995,China. Macao SAR,0.8,2,2.9,6.2,8.5,12.1,14.2,13.7,10.5,7,4,3,3.4,3.9,3.2,4.7,100
1995,Dem. People's Republic of Korea,5.4,4.4,4.3,5.5,8.9,11.4,11.9,10.7,8.5,6.3,5,4.6,4.4,3.7,2.4,2.7,100
1995,Japan,4.1,4.2,4.5,6.1,11.3,14.3,13.3,10.9,8.1,6.2,4.9,3.7,2.7,1.9,1.4,2.3,100
1995,Mongolia,4.8,5,4.5,5,12,10.9,9.3,9.3,9.9,9.4,7,5.1,2.5,2,1.6,1.7,100
1995,Republic of Korea,2.4,2.6,3.5,10.8,16,14.5,12.5,10.1,8.2,6.3,4.4,2.9,1.9,1.3,1.2,1.3,100
1995,Southern Asia,2,2.3,3.6,5.9,8.3,10.1,10.3,9.5,8.2,7,6,4.9,4.2,3.6,3.3,10.6,100
1995,Afghanistan,6,6.6,7.8,9.8,12.1,12.6,11.3,9.2,7,5.3,4,3.3,2.4,1.4,0.6,0.9,100
1995,Bangladesh,7.5,5.4,4.1,9.3,17.3,19.7,15.1,8.1,4.9,3,2,1.3,0.9,0.8,0.5,0.3,100
1995,Bhutan,5.9,5,5.4,3.9,2.1,26.5,9.9,8.3,8.3,6.6,5.7,3.9,3.1,2,1.5,2,100
1995,India,0.5,0.8,1.9,3.6,5.4,7.5,8.8,9.1,8.4,7.4,6.6,5.4,4.7,4.5,5,20.4,100
1995,Iran (Islamic Republic of),6.3,6.7,9.5,11.8,13.3,13.2,10.8,8,5.5,4.3,3.3,2.9,2.1,1.2,0.5,0.7,100
1995,Maldives,6.8,5.9,5.9,5.8,8.8,11.7,12.4,11.3,9.3,6.6,4.8,3.3,2.6,1.7,1.1,1.9,100
1995,Nepal,1.5,2.6,3.7,8.3,13.4,13.9,12.5,10.8,8.6,7,4.9,3.7,3.5,2.4,1.4,1.7,100
1995,Pakistan,0.6,1,2.4,4.6,6.8,9.5,11.1,11.5,10.6,9.3,8.3,6.7,5.8,4.6,3.3,3.9,100
1995,Sri Lanka,2.7,2.6,2.1,2,2.4,3.7,5.4,6.6,8.2,9.8,10.7,11.4,10.6,8.6,6.8,6.3,100
1995,South-Eastern Asia,5.2,5.6,7.6,10.5,12.7,12.5,10.6,8.4,6.3,4.7,3.7,3,2.5,1.9,1.7,3,100
1995,Brunei Darussalam,5.5,3.1,2.6,3.5,11.5,18.3,17.6,13.3,8.8,6.1,3.4,1.8,1.5,1,0.8,1.2,100
1995,Cambodia,4.3,6.6,12.9,17,13.1,9.8,8.3,6.6,5.9,4.8,3.2,2.2,1.7,1.4,1.2,0.8,100
1995,Indonesia,7.5,7.7,9.2,10.6,11.1,11,10.2,8.5,7,5.3,4.3,3.1,2.2,1.1,0.5,0.7,100
1995,Lao People's Democratic Republic,6.5,7.5,9.2,10.4,10.9,11,10.5,8.6,6.8,4.5,3.6,3,2.7,2.3,1.5,0.9,100
1995,Malaysia,8.4,6.4,6.6,12.2,17.6,16.1,11.6,7.8,4.6,2.6,1.5,1,0.8,0.7,0.9,1.2,100
1995,Myanmar,4.8,5.7,5.6,8.4,11.1,12.6,11.7,10,7.7,6.2,4.6,3.7,2.8,1.7,1,2.2,100
1995,Philippines,10.4,8.4,7.6,7,8.8,9.7,9.1,7.5,6.2,4.7,3.8,3.2,2.8,2.6,2.7,5.4,100
1995,Singapore,1.9,2.5,3.9,5.5,8.2,11.1,11.6,10.6,8.8,7.5,6.7,5.9,4.9,3.3,2.1,5.5,100
1995,Thailand,3.9,7,12.9,16.8,15.9,12.1,8.5,5.7,3.8,2.4,1.7,1.3,1.3,1.7,2.4,2.6,100
1995,Timor-Leste,9.6,6.7,6.1,6.9,11.9,15.4,14.5,10.8,6.7,3.9,2.3,1.7,1.5,0.7,0.4,0.8,100
1995,Viet Nam,9.8,11.6,12.7,12.3,11.5,10.2,7.8,5.7,4.4,3.3,2.9,2.4,2,1.6,0.9,0.9,100
1995,Western Asia,9.1,8.7,7.7,6.5,8.3,10.1,10.4,8.9,6.7,5.2,4.2,3.3,2.9,2.6,2.2,3.2,100
1995,Armenia,4.5,4.4,5.6,6.5,6.9,6.6,6.4,6.6,8.3,8.7,7,5.1,5.5,5.6,4.6,7.7,100
1995,Azerbaijan,2.4,2.9,3.2,5.2,6.9,7.3,7.4,8.1,9.1,9.6,8.7,7.8,7.5,7.4,3.3,3.2,100
