Brunei Darussalam,"42,8196721311","43,5597300231","44,1233280718","43,8597738747","43,6080209172","43,3667857456","43,3662947004"
Cambodia,"50,2697068404","50,8175214139","50,9614265667","49,5654690391","47,0766190517","46,1163013939","46,1161550656"
Indonesia,"50,6273463742","49,4405742031","47,5500073553","42,8483119682","42,7456321869","41,8210478996","41,8208886191"
Lao People's Rep. Dem.,"48,3687571066","48,146731276","47,311827957","46,3452947818","46,3431158193","46,3443634324","46,3423217349"
Malaysia,"41,6875502931","42,9291377559","44,1826525204","42,1946486881","40,2660253839","39,5977238507","39,597703679"
Myanmar,"45,853457636","45,9023604867","46,7916866474","46,3944595002","45,5937393671","45,1942489224","45,1942137691"
Philippines,"47,2016148399","48,1424678676","49,1019978308","48,3341619153","48,2581412183","48,1818353456","48,1814853796"
Singapore,"52,4460235788","53,9672533919","55,4875337633","55,6433613119","55,7992123038","55,8511863716","55,851176563"
Thailand,"46,3798461489","47,3534061157","48,5039604204","49,7946563979","49,606421079","49,7727250564","49,7802513491"
Timor-Leste,"50,3015412106","51,1136200349","51,9430296171","50,5404926458","49,4408322497","49,4399185336","49,4321478902"
Viet Nam,"45,8354079238","45,0138504155","42,1626669486","39,9126873744","41,7530280459","42,0713530147","42,0700620204"
Western Asia,"41,4254855037","40,9284935424","40,2649337883","38,1852332757","34,7919522792","35,9842415787","35,912368974"
Armenia,"58,9344995135","58,934378868","58,9344885241","59,1999045018","59,223235241","59,4997881788","59,5105888768"
Azerbaijan,"56,2240709928","56,5469235911","56,9026683764","55,2193766131","53,2280490139","52,0891913064","52,0889828384"
Bahrain,"29,1446320116","29,9797552178","30,9227484845","28,5640738779","27,6581805137","27,7177594701","27,7177440223"
Cyprus,"53,2861545486","55,435010736","56,609970528","56,9658174369","56,2391230528","56,1748776169","56,2006212528"
Georgia,"56,2239301081","56,2236016685","56,223970992","56,2238110384","56,2231289536","56,2235117689","56,2236313892"
Iraq,"33,3424998207","42,4340719944","42,7792423703","39,1468231577","37,8434095188","41,7796155055","41,7794242814"
Israel,"52,7913816589","53,6694035493","53,8860341521","54,0723142541","54,3553187072","54,62112901","54,6210915422"
Jordan,"48,839925712","48,9475940686","49,0116165978","49,0996011893","49,1618934088","49,6412626373","49,6412460226"
Kuwait,"39,046585461","35,8479924161","32,4685183215","31,1061727543","30,0139938457","34,1196649426","32,0205248651"
Lebanon,"48,8398737428","48,9377826511","49,0116363815","48,4224032221","47,9247674114","51,9347720763","51,9160875655"
Oman,"20,2378289474","22,6444149188","21,6833331195","20,763480245","19,2931816261","17,3024665062","16,0115410661"
Qatar,"27,0605934406","25,3546712085","23,7574958924","22,8470680747","17,1546120503","16,0744590078","16,0744327846"
Saudi Arabia,"33,4818528562","33,3069735464","33,1653173137","31,2530078121","29,6167026257","30,728358873","31,5439508837"
State of Palestine,"54,1844124135","54,455986684","54,7405178741","55,1337686644","55,5527996528","55,6814490405","55,6813210633"
Syrian Arab Republic,"49,0188198392","49,0597271885","48,7388152685","48,7146426901","48,9245230699","48,9244823631","48,924461787"
Turkey,"50,3879053284","51,1633624493","51,9106328598","53,0836029338","54,2103561433","53,0467634659","53,0467438733"
United Arab Emirates,"28,6648900101","28,1871019309","28,1823699511","27,2096374438","25,3272450866","25,3256296399","25,3256411651"
Yemen,"43,6241723665","42,9864850016","44,4754172619","42,492970837","45,8747467963","47,5126283565","47,5126261641"
EUROPE,"51,3455048141","51,4845153193","51,5964508981","51,5971211343","51,8172930163","52,109514347","52,0064909762"
Eastern Europe,"53,6207397285","53,0440696465","52,5142105531","52,5871922733","52,74896236","52,7057819768","52,6335359851"
Belarus,"54,2008379658","54,2008561202","54,2008355391","54,2008813151","54,200836774","54,2008763465","54,2007987748"
Bulgaria,"57,940492794","57,9404963774","57,9381918819","56,4561024331","55,6398862191","55,6392607042","55,6387066572"
Czechia,"47,9998912984","46,6665056283","45,9995742542","43,6600111614","40,7367256137","42,5559605623","42,6342634263"
Hungary,"55,0559696124","54,3182904349","53,4548773055","52,5021333908","51,8542609524","50,4279633571","49,9913653985"
